key,element_observed,LvS,element_expected,expected,document,element,frequency_in_document,doc_total,observed,gap_val
Retail,Denmark,-0.008814313244644024,Denmark,0.01762862648928805,Retail,Denmark,0.0,5419264170000.0,0.0,-0.01762862648928805
Technology,Denmark,-0.008814313244644024,Denmark,0.01762862648928805,Technology,Denmark,0.0,23817025780000.0,0.0,-0.01762862648928805
Electricity,Iceland,-0.000166583567559516,Iceland,0.000333167135119032,Electricity,Iceland,0.0,2226610000000.0,0.0,-0.000333167135119032
Food,Iceland,0.00037421161781375404,Iceland,0.000333167135119032,Food,Iceland,3830000000.0,2211748080000.0,0.0017316619531099582,0.0013984948179909262
Insurance,Iceland,-1.545418248728527e-05,Iceland,0.000333167135119032,Insurance,Iceland,650000000.0,3510225350000.0,0.00018517329663749366,-0.00014799383848153834
Oil&Gas,Iceland,-0.000166583567559516,Iceland,0.000333167135119032,Oil&Gas,Iceland,0.0,6614459610000.0,0.0,-0.000333167135119032
Pharmaceuticals,Iceland,3.4334222438884044e-05,Iceland,0.000333167135119032,Pharmaceuticals,Iceland,3420000000.0,5393512270000.0,0.0006340951552150636,0.00030092802009603156
Real Estate,Iceland,-0.000166583567559516,Iceland,0.000333167135119032,Real Estate,Iceland,0.0,1782132340000.0,0.0,-0.000333167135119032
Retail,Iceland,-4.026881482678954e-05,Iceland,0.000333167135119032,Retail,Iceland,620000000.0,5419264170000.0,0.0001144066759897405,-0.0002187604591292915
Technology,Iceland,-0.000166583567559516,Iceland,0.000333167135119032,Technology,Iceland,0.0,23817025780000.0,0.0,-0.000333167135119032
Electricity,Hungary,-0.00011801960332542044,Hungary,0.00023603920665084087,Electricity,Hungary,0.0,2226610000000.0,0.0,-0.00023603920665084087
Food,Hungary,-0.00011801960332542044,Hungary,0.00023603920665084087,Food,Hungary,0.0,2211748080000.0,0.0,-0.00023603920665084087
Insurance,Hungary,-0.00011801960332542044,Hungary,0.00023603920665084087,Insurance,Hungary,0.0,3510225350000.0,0.0,-0.00023603920665084087
Oil&Gas,Hungary,0.0001788313848459916,Hungary,0.00023603920665084087,Oil&Gas,Hungary,6530000000.0,6614459610000.0,0.0009872310642169,0.000751191857566059
Pharmaceuticals,Hungary,0.0001496317229538348,Hungary,0.00023603920665084087,Pharmaceuticals,Hungary,4860000000.0,5393512270000.0,0.0009010825889898272,0.0006650433823389864
Real Estate,Hungary,-0.00011801960332542044,Hungary,0.00023603920665084087,Real Estate,Hungary,0.0,1782132340000.0,0.0,-0.00023603920665084087
Retail,Hungary,-0.00011801960332542044,Hungary,0.00023603920665084087,Retail,Hungary,0.0,5419264170000.0,0.0,-0.00023603920665084087
Technology,Hungary,-0.00011801960332542044,Hungary,0.00023603920665084087,Technology,Hungary,0.0,23817025780000.0,0.0,-0.00023603920665084087
Electricity,Kazakhstan,-0.00011241957852891908,Kazakhstan,0.00022483915705783815,Electricity,Kazakhstan,0.0,2226610000000.0,0.0,-0.00022483915705783815
Food,Kazakhstan,-0.00011241957852891908,Kazakhstan,0.00022483915705783815,Food,Kazakhstan,0.0,2211748080000.0,0.0,-0.00022483915705783815
Insurance,Kazakhstan,-0.00011241957852891908,Kazakhstan,0.00022483915705783815,Insurance,Kazakhstan,0.0,3510225350000.0,0.0,-0.00022483915705783815
Oil&Gas,Kazakhstan,-0.00011241957852891908,Kazakhstan,0.00022483915705783815,Oil&Gas,Kazakhstan,0.0,6614459610000.0,0.0,-0.00022483915705783815
Pharmaceuticals,Kazakhstan,-0.00011241957852891908,Kazakhstan,0.00022483915705783815,Pharmaceuticals,Kazakhstan,0.0,5393512270000.0,0.0,-0.00022483915705783815
Real Estate,Kazakhstan,-0.00011241957852891908,Kazakhstan,0.00022483915705783815,Real Estate,Kazakhstan,0.0,1782132340000.0,0.0,-0.00022483915705783815
Retail,Kazakhstan,-0.00011241957852891908,Kazakhstan,0.00022483915705783815,Retail,Kazakhstan,0.0,5419264170000.0,0.0,-0.00022483915705783815
Technology,Kazakhstan,0.0005025913977804779,Kazakhstan,0.00022483915705783815,Technology,Kazakhstan,42840000000.0,23817025780000.0,0.0017987132564627052,0.001573874099404867
Electricity,Austria,0.00010820597031569308,Austria,0.0011684892304854432,Electricity,Austria,4810000000.0,2226610000000.0,0.0021602346167492285,0.0009917453862637853
Food,Austria,-0.00013850916418962022,Austria,0.0011684892304854432,Food,Austria,900000000.0,2211748080000.0,0.0004069179524279275,-0.0007615712780575158
Insurance,Austria,6.265550953816668e-05,Austria,0.0011684892304854432,Insurance,Austria,6650000000.0,3510225350000.0,0.0018944652655989735,0.0007259760351135303
Oil&Gas,Austria,0.00014737211395549467,Austria,0.0011684892304854432,Oil&Gas,Austria,15590000000.0,6614459610000.0,0.002356957471844023,0.0011884682413585796
Pharmaceuticals,Austria,-0.0005842446152427216,Austria,0.0011684892304854432,Pharmaceuticals,Austria,0.0,5393512270000.0,0.0,-0.0011684892304854432
Real Estate,Austria,0.0001776843692319091,Austria,0.0011684892304854432,Real Estate,Austria,4450000000.0,1782132340000.0,0.0024970087238302403,0.001328519493344797
Retail,Austria,-0.0005842446152427216,Austria,0.0011684892304854432,Retail,Austria,0.0,5419264170000.0,0.0,-0.0011684892304854432
Technology,Austria,-0.0004931051383250585,Austria,0.0011684892304854432,Technology,Austria,770000000.0,23817025780000.0,3.23298134331532e-05,-0.00113615941705229
Electricity,Poland,9.490435763830166e-05,Poland,0.0012228954736070378,Electricity,Poland,4810000000.0,2226610000000.0,0.0021602346167492285,0.0009373391431421907
Food,Poland,-0.0006114477368035189,Poland,0.0012228954736070378,Food,Poland,0.0,2211748080000.0,0.0,-0.0012228954736070378
Insurance,Poland,0.0002696471749224887,Poland,0.0012228954736070378,Insurance,Poland,10410000000.0,3510225350000.0,0.0029656215661481677,0.00174272609254113
Oil&Gas,Poland,0.0002682830192001046,Poland,0.0012228954736070378,Oil&Gas,Poland,19580000000.0,6614459610000.0,0.002960181353348683,0.001737285879741645
Pharmaceuticals,Poland,-0.0006114477368035189,Poland,0.0012228954736070378,Pharmaceuticals,Poland,0.0,5393512270000.0,0.0,-0.0012228954736070378
Real Estate,Poland,-0.0006114477368035189,Poland,0.0012228954736070378,Real Estate,Poland,0.0,1782132340000.0,0.0,-0.0012228954736070378
Retail,Poland,2.2039692588703385e-05,Poland,0.0012228954736070378,Retail,Poland,8890000000.0,5419264170000.0,0.0016404441121754727,0.0004175486385684349
Technology,Poland,-0.00047238127472863146,Poland,0.0012228954736070378,Technology,Poland,1350000000.0,23817025780000.0,5.668214043474911e-05,-0.0011662133331722887
Electricity,New Zealand,-9.11302633158355e-05,New Zealand,0.000182260526631671,Electricity,New Zealand,0.0,2226610000000.0,0.0,-0.000182260526631671
Food,New Zealand,0.00031425718772831935,New Zealand,0.000182260526631671,Food,New Zealand,2720000000.0,2211748080000.0,0.0012297964784488476,0.0010475359518171766
Insurance,New Zealand,-9.11302633158355e-05,New Zealand,0.000182260526631671,Insurance,New Zealand,0.0,3510225350000.0,0.0,-0.000182260526631671
Oil&Gas,New Zealand,1.865060874594028e-06,New Zealand,0.000182260526631671,Oil&Gas,New Zealand,1510000000.0,6614459610000.0,0.00022828773460452047,4.602720797284947e-05
Pharmaceuticals,New Zealand,-9.11302633158355e-05,New Zealand,0.000182260526631671,Pharmaceuticals,New Zealand,0.0,5393512270000.0,0.0,-0.000182260526631671
Real Estate,New Zealand,-9.11302633158355e-05,New Zealand,0.000182260526631671,Real Estate,New Zealand,0.0,1782132340000.0,0.0,-0.000182260526631671
Retail,New Zealand,-9.11302633158355e-05,New Zealand,0.000182260526631671,Retail,New Zealand,0.0,5419264170000.0,0.0,-0.000182260526631671
Technology,New Zealand,-9.11302633158355e-05,New Zealand,0.000182260526631671,Technology,New Zealand,0.0,23817025780000.0,0.0,-0.000182260526631671
Electricity,Hong Kong,-6.321246048436168e-05,Hong Kong,0.01909952867681602,Electricity,Hong Kong,36960000000.0,2226610000000.0,0.016599224830572034,-0.002500303846243987
Food,Hong Kong,-0.0018980165844861615,Hong Kong,0.01909952867681602,Food,Hong Kong,16530000000.0,2211748080000.0,0.007473726392926269,-0.011625802283889753
Insurance,Hong Kong,2.690068588288429e-05,Hong Kong,0.01909952867681602,Insurance,Hong Kong,73100000000.0,3510225350000.0,0.020824873821847365,0.0017253451450313442
Oil&Gas,Hong Kong,-0.0035454037415474163,Hong Kong,0.01909952867681602,Oil&Gas,Hong Kong,29390000000.0,6614459610000.0,0.004443295708627057,-0.014656232968188965
Pharmaceuticals,Hong Kong,-0.006738854568494581,Hong Kong,0.01909952867681602,Pharmaceuticals,Hong Kong,6910000000.0,5393512270000.0,0.0012811688662386226,-0.0178183598105774
Real Estate,Hong Kong,0.02103152494443994,Hong Kong,0.01909952867681602,Real Estate,Hong Kong,174900000000.0,1782132340000.0,0.0981408597298672,0.07904133105305118
Retail,Hong Kong,-0.004493164850706426,Hong Kong,0.01909952867681602,Retail,Hong Kong,17590000000.0,5419264170000.0,0.0032458281139669926,-0.01585370056284903
Technology,Hong Kong,-0.007553059053440164,Hong Kong,0.01909952867681602,Technology,Hong Kong,18750000000.0,23817025780000.0,0.0007872519504826265,-0.018312276726333395
Electricity,Romania,5.5461734496430206e-05,Romania,0.00013611094557107852,Electricity,Romania,940000000.0,2226610000000.0,0.0004221664323792671,0.0002860554868081886
Food,Romania,-6.805547278553926e-05,Romania,0.00013611094557107852,Food,Romania,0.0,2211748080000.0,0.0,-0.00013611094557107852
Insurance,Romania,-6.805547278553926e-05,Romania,0.00013611094557107852,Insurance,Romania,0.0,3510225350000.0,0.0,-0.00013611094557107852
Oil&Gas,Romania,0.00013782701154652332,Romania,0.00013611094557107852,Oil&Gas,Romania,4410000000.0,6614459610000.0,0.0006667211321893611,0.0005306101866182826
Pharmaceuticals,Romania,-6.805547278553926e-05,Romania,0.00013611094557107852,Pharmaceuticals,Romania,0.0,5393512270000.0,0.0,-0.00013611094557107852
Real Estate,Romania,-6.805547278553926e-05,Romania,0.00013611094557107852,Real Estate,Romania,0.0,1782132340000.0,0.0,-0.00013611094557107852
Retail,Romania,-6.805547278553926e-05,Romania,0.00013611094557107852,Retail,Romania,0.0,5419264170000.0,0.0,-0.00013611094557107852
Technology,Romania,-6.805547278553926e-05,Romania,0.00013611094557107852,Technology,Romania,0.0,23817025780000.0,0.0,-0.00013611094557107852
Electricity,Cayman Islands,-4.922223659094055e-05,Cayman Islands,9.84444731818811e-05,Electricity,Cayman Islands,0.0,2226610000000.0,0.0,-9.84444731818811e-05
Food,Cayman Islands,0.00012219896730654165,Cayman Islands,9.84444731818811e-05,Food,Cayman Islands,1200000000.0,2211748080000.0,0.0005425572699039033,0.0004441127967220222
Insurance,Cayman Islands,2.3295536476809963e-05,Cayman Islands,9.84444731818811e-05,Insurance,Cayman Islands,860000000.0,3510225350000.0,0.00024499851555114546,0.00014655404236926437
Oil&Gas,Cayman Islands,-4.922223659094055e-05,Cayman Islands,9.84444731818811e-05,Oil&Gas,Cayman Islands,0.0,6614459610000.0,0.0,-9.84444731818811e-05
Pharmaceuticals,Cayman Islands,-4.922223659094055e-05,Cayman Islands,9.84444731818811e-05,Pharmaceuticals,Cayman Islands,0.0,5393512270000.0,0.0,-9.84444731818811e-05
Real Estate,Cayman Islands,-4.922223659094055e-05,Cayman Islands,9.84444731818811e-05,Real Estate,Cayman Islands,0.0,1782132340000.0,0.0,-9.84444731818811e-05
Retail,Cayman Islands,-4.922223659094055e-05,Cayman Islands,9.84444731818811e-05,Retail,Cayman Islands,0.0,5419264170000.0,0.0,-9.84444731818811e-05
Technology,Cayman Islands,-4.922223659094055e-05,Cayman Islands,9.84444731818811e-05,Technology,Cayman Islands,0.0,23817025780000.0,0.0,-9.84444731818811e-05
Electricity,Peru,-4.8073836627041624e-05,Peru,9.614767325408325e-05,Electricity,Peru,0.0,2226610000000.0,0.0,-9.614767325408325e-05
Food,Peru,-4.8073836627041624e-05,Peru,9.614767325408325e-05,Food,Peru,0.0,2211748080000.0,0.0,-9.614767325408325e-05
Insurance,Peru,0.00021492249893856195,Peru,9.614767325408325e-05,Insurance,Peru,2700000000.0,3510225350000.0,0.000769181386032666,0.0006730337127785828
Oil&Gas,Peru,-4.8073836627041624e-05,Peru,9.614767325408325e-05,Oil&Gas,Peru,0.0,6614459610000.0,0.0,-9.614767325408325e-05
Pharmaceuticals,Peru,-4.8073836627041624e-05,Peru,9.614767325408325e-05,Pharmaceuticals,Peru,0.0,5393512270000.0,0.0,-9.614767325408325e-05
Real Estate,Peru,-4.8073836627041624e-05,Peru,9.614767325408325e-05,Real Estate,Peru,0.0,1782132340000.0,0.0,-9.614767325408325e-05
Retail,Peru,-4.8073836627041624e-05,Peru,9.614767325408325e-05,Retail,Peru,0.0,5419264170000.0,0.0,-9.614767325408325e-05
Technology,Peru,-4.8073836627041624e-05,Peru,9.614767325408325e-05,Technology,Peru,0.0,23817025780000.0,0.0,-9.614767325408325e-05
Electricity,Indonesia,-4.3623555343856254e-05,Indonesia,0.0031795571940609127,Electricity,Indonesia,5260000000.0,2226610000000.0,0.0023623355684201544,-0.0008172216256407583
Food,Indonesia,0.0020236927164604176,Indonesia,0.0031795571940609127,Food,Indonesia,26900000000.0,2211748080000.0,0.0121623254670125,0.008982768272951587
Insurance,Indonesia,-0.0015897785970304563,Indonesia,0.0031795571940609127,Insurance,Indonesia,0.0,3510225350000.0,0.0,-0.0031795571940609127
Oil&Gas,Indonesia,0.0004753407453476409,Indonesia,0.0031795571940609127,Oil&Gas,Indonesia,44700000000.0,6614459610000.0,0.006757921680014612,0.0035783644859536997
Pharmaceuticals,Indonesia,-0.0015897785970304563,Indonesia,0.0031795571940609127,Pharmaceuticals,Indonesia,0.0,5393512270000.0,0.0,-0.0031795571940609127
Real Estate,Indonesia,-5.919886212937906e-05,Indonesia,0.0031795571940609127,Real Estate,Indonesia,3990000000.0,1782132340000.0,0.0022388909681084626,-0.00094066622595245
Retail,Indonesia,-0.0001679059333531126,Indonesia,0.0031795571940609127,Retail,Indonesia,9140000000.0,5419264170000.0,0.0016865758363648843,-0.0014929813576960284
Technology,Indonesia,-0.001099562820269425,Indonesia,0.0031795571940609127,Technology,Indonesia,5440000000.0,23817025780000.0,0.0002284080325666927,-0.00295114916149422
Electricity,Kuwait,-3.7924915561332835e-05,Kuwait,7.584983112266567e-05,Electricity,Kuwait,0.0,2226610000000.0,0.0,-7.584983112266567e-05
Food,Kuwait,-3.7924915561332835e-05,Kuwait,7.584983112266567e-05,Food,Kuwait,0.0,2211748080000.0,0.0,-7.584983112266567e-05
Insurance,Kuwait,0.00016954997138486546,Kuwait,7.584983112266567e-05,Insurance,Kuwait,2130000000.0,3510225350000.0,0.0006067986489813254,0.0005309488178586596
Oil&Gas,Kuwait,-3.7924915561332835e-05,Kuwait,7.584983112266567e-05,Oil&Gas,Kuwait,0.0,6614459610000.0,0.0,-7.584983112266567e-05
Pharmaceuticals,Kuwait,-3.7924915561332835e-05,Kuwait,7.584983112266567e-05,Pharmaceuticals,Kuwait,0.0,5393512270000.0,0.0,-7.584983112266567e-05
Real Estate,Kuwait,-3.7924915561332835e-05,Kuwait,7.584983112266567e-05,Real Estate,Kuwait,0.0,1782132340000.0,0.0,-7.584983112266567e-05
Retail,Kuwait,-3.7924915561332835e-05,Kuwait,7.584983112266567e-05,Retail,Kuwait,0.0,5419264170000.0,0.0,-7.584983112266567e-05
Technology,Kuwait,-3.7924915561332835e-05,Kuwait,7.584983112266567e-05,Technology,Kuwait,0.0,23817025780000.0,0.0,-7.584983112266567e-05
Electricity,Isle of Man,-2.1570703443223967e-05,Isle of Man,4.3141406886447935e-05,Electricity,Isle of Man,0.0,2226610000000.0,0.0,-4.3141406886447935e-05
Food,Isle of Man,-2.1570703443223967e-05,Isle of Man,4.3141406886447935e-05,Food,Isle of Man,0.0,2211748080000.0,0.0,-4.3141406886447935e-05
Insurance,Isle of Man,-2.1570703443223967e-05,Isle of Man,4.3141406886447935e-05,Insurance,Isle of Man,0.0,3510225350000.0,0.0,-4.3141406886447935e-05
Oil&Gas,Isle of Man,-2.1570703443223967e-05,Isle of Man,4.3141406886447935e-05,Oil&Gas,Isle of Man,0.0,6614459610000.0,0.0,-4.3141406886447935e-05
Pharmaceuticals,Isle of Man,-2.1570703443223967e-05,Isle of Man,4.3141406886447935e-05,Pharmaceuticals,Isle of Man,0.0,5393512270000.0,0.0,-4.3141406886447935e-05
Real Estate,Isle of Man,-2.1570703443223967e-05,Isle of Man,4.3141406886447935e-05,Real Estate,Isle of Man,0.0,1782132340000.0,0.0,-4.3141406886447935e-05
Retail,Isle of Man,-2.1570703443223967e-05,Isle of Man,4.3141406886447935e-05,Retail,Isle of Man,0.0,5419264170000.0,0.0,-4.3141406886447935e-05
Technology,Isle of Man,9.643560433603005e-05,Isle of Man,4.3141406886447935e-05,Technology,Isle of Man,8220000000.0,23817025780000.0,0.0003451312550915835,0.00030198984820513553
Electricity,Jordan,-1.1039177299542891e-05,Jordan,2.2078354599085783e-05,Electricity,Jordan,0.0,2226610000000.0,0.0,-2.2078354599085783e-05
Food,Jordan,-1.1039177299542891e-05,Jordan,2.2078354599085783e-05,Food,Jordan,0.0,2211748080000.0,0.0,-2.2078354599085783e-05
Insurance,Jordan,4.935257383033645e-05,Jordan,2.2078354599085783e-05,Insurance,Jordan,620000000.0,3510225350000.0,0.00017662683679268626,0.0001545484821936005
Oil&Gas,Jordan,-1.1039177299542891e-05,Jordan,2.2078354599085783e-05,Oil&Gas,Jordan,0.0,6614459610000.0,0.0,-2.2078354599085783e-05
Pharmaceuticals,Jordan,-1.1039177299542891e-05,Jordan,2.2078354599085783e-05,Pharmaceuticals,Jordan,0.0,5393512270000.0,0.0,-2.2078354599085783e-05
Real Estate,Jordan,-1.1039177299542891e-05,Jordan,2.2078354599085783e-05,Real Estate,Jordan,0.0,1782132340000.0,0.0,-2.2078354599085783e-05
Retail,Jordan,-1.1039177299542891e-05,Jordan,2.2078354599085783e-05,Retail,Jordan,0.0,5419264170000.0,0.0,-2.2078354599085783e-05
Technology,Jordan,-1.1039177299542891e-05,Jordan,2.2078354599085783e-05,Technology,Jordan,0.0,23817025780000.0,0.0,-2.2078354599085783e-05
Electricity,Gibraltar,-7.62971160802364e-06,Gibraltar,1.525942321604728e-05,Electricity,Gibraltar,0.0,2226610000000.0,0.0,-1.525942321604728e-05
Food,Gibraltar,3.410996084416124e-05,Gibraltar,1.525942321604728e-05,Food,Gibraltar,270000000.0,2211748080000.0,0.00012207538572837825,0.00010681596251233097
Insurance,Gibraltar,-7.62971160802364e-06,Gibraltar,1.525942321604728e-05,Insurance,Gibraltar,0.0,3510225350000.0,0.0,-1.525942321604728e-05
Oil&Gas,Gibraltar,-7.62971160802364e-06,Gibraltar,1.525942321604728e-05,Oil&Gas,Gibraltar,0.0,6614459610000.0,0.0,-1.525942321604728e-05
Pharmaceuticals,Gibraltar,-7.62971160802364e-06,Gibraltar,1.525942321604728e-05,Pharmaceuticals,Gibraltar,0.0,5393512270000.0,0.0,-1.525942321604728e-05
Real Estate,Gibraltar,-7.62971160802364e-06,Gibraltar,1.525942321604728e-05,Real Estate,Gibraltar,0.0,1782132340000.0,0.0,-1.525942321604728e-05
Retail,Gibraltar,-7.62971160802364e-06,Gibraltar,1.525942321604728e-05,Retail,Gibraltar,0.0,5419264170000.0,0.0,-1.525942321604728e-05
Technology,Gibraltar,-7.62971160802364e-06,Gibraltar,1.525942321604728e-05,Technology,Gibraltar,0.0,23817025780000.0,0.0,-1.525942321604728e-05
Electricity,Argentina,-7.557426704505472e-06,Argentina,0.0005657910154407079,Electricity,Argentina,940000000.0,2226610000000.0,0.0004221664323792671,-0.00014362458306144078
Food,Argentina,-0.00028289550772035395,Argentina,0.0005657910154407079,Food,Argentina,0.0,2211748080000.0,0.0,-0.0005657910154407079
Insurance,Argentina,-0.00028289550772035395,Argentina,0.0005657910154407079,Insurance,Argentina,0.0,3510225350000.0,0.0,-0.0005657910154407079
Oil&Gas,Argentina,-6.141269072030012e-06,Argentina,0.0005657910154407079,Oil&Gas,Argentina,2880000000.0,6614459610000.0,0.0004354097189808073,-0.00013038129645990063
Pharmaceuticals,Argentina,-0.00028289550772035395,Argentina,0.0005657910154407079,Pharmaceuticals,Argentina,0.0,5393512270000.0,0.0,-0.0005657910154407079
Real Estate,Argentina,-3.932434982722336e-06,Argentina,0.0005657910154407079,Real Estate,Argentina,820000000.0,1782132340000.0,0.0004601229558518645,-0.00010566805958884341
Retail,Argentina,-0.00028289550772035395,Argentina,0.0005657910154407079,Retail,Argentina,0.0,5419264170000.0,0.0,-0.0005657910154407079
Technology,Argentina,0.0007367788401612582,Argentina,0.0005657910154407079,Technology,Argentina,76420000000.0,23817025780000.0,0.003208629016313724,0.002642838000873016
Electricity,France,-3.2189555896682215e-06,France,0.018982292487581733,Electricity,France,40980000000.0,2226610000000.0,0.018404659998832305,-0.0005776324887494279
Food,France,0.0003099721104905598,France,0.018982292487581733,Food,France,55580000000.0,2211748080000.0,0.02512944421771579,0.006147151730134057
Insurance,France,0.0003202316862818107,France,0.018982292487581733,Insurance,France,88590000000.0,3510225350000.0,0.02523769592171625,0.006255403434134516
Oil&Gas,France,0.00045151590221072756,France,0.018982292487581733,Oil&Gas,France,175360000000.0,6614459610000.0,0.026511614000164708,0.007529321512582975
Pharmaceuticals,France,0.000304480239843561,France,0.018982292487581733,Pharmaceuticals,France,135220000000.0,5393512270000.0,0.025070861663210788,0.006088569175629055
Real Estate,France,2.5803722178424182e-05,France,0.018982292487581733,Real Estate,France,36830000000.0,1782132340000.0,0.02066625422441972,0.0016839617368379876
Retail,France,-0.0050832023832295,France,0.018982292487581733,Retail,France,13990000000.0,5419264170000.0,0.002581531285639467,-0.016400761201942265
Technology,France,-0.001565411923042134,France,0.018982292487581733,Technology,France,196640000000.0,23817025780000.0,0.008256278588954863,-0.01072601389862687
Electricity,Israel,-1.1086739862490645e-06,Israel,0.0017782158549853964,Electricity,Israel,3730000000.0,2226610000000.0,0.0016751923327390067,-0.00010302352224638963
Food,Israel,-9.585555990734087e-05,Israel,0.0017782158549853964,Food,Israel,2070000000.0,2211748080000.0,0.0009359112905842333,-0.0008423045644011631
Insurance,Israel,-0.00024914955745575565,Israel,0.0017782158549853964,Insurance,Israel,1910000000.0,3510225350000.0,0.0005441246101194044,-0.001234091244865992
Oil&Gas,Israel,-0.0008891079274926982,Israel,0.0017782158549853964,Oil&Gas,Israel,0.0,6614459610000.0,0.0,-0.0017782158549853964
Pharmaceuticals,Israel,0.00014386383550167993,Israel,0.0017782158549853964,Pharmaceuticals,Israel,17120000000.0,5393512270000.0,0.0031741839348777452,0.0013959680798923488
Real Estate,Israel,0.001185792143249932,Israel,0.0017782158549853964,Real Estate,Israel,12410000000.0,1782132340000.0,0.0069635681489288274,0.005185352293943431
Retail,Israel,-0.0004066040326334616,Israel,0.0017782158549853964,Retail,Israel,1710000000.0,5419264170000.0,0.0003155409934555746,-0.0014626748615298218
Technology,Israel,-0.00021176062656954285,Israel,0.0017782158549853964,Technology,Israel,14700000000.0,23817025780000.0,0.0006172055291783792,-0.0011610103258070173
